IdReserva,IdHotel,IdTurista,IdActividad,IdTransporte,TotalReserva,DiasReserva,FechaLlegada
14515,200,1102,1158,1438,2631.00,7,2022-07-15 00:00:00
14516,201,1103,1168,1440,1037.00,2,2023-06-20 00:00:00
14517,202,1104,1172,1441,3149.00,8,2020-09-26 00:00:00
14518,203,1105,1175,1442,775.00,4,2021-07-23 00:00:00
14519,204,1106,1184,1443,1375.00,5,2019-11-13 00:00:00
14520,206,1107,1186,1444,1528.00,3,2020-03-20 00:00:00
14521,209,1108,1191,1445,1090.00,2,2021-08-03 00:00:00
14522,212,1109,1193,1446,952.00,2,2021-02-06 00:00:00
14523,215,1110,1197,1447,995.00,1,2019-04-09 00:00:00
14524,216,1111,1199,1448,518.00,1,2019-06-30 00:00:00
14525,217,1112,1202,1449,2742.00,5,2020-05-22 00:00:00
14526,218,1113,1205,1450,917.00,1,2019-10-07 00:00:00
14527,219,1114,1210,1451,1512.00,3,2023-08-01 00:00:00
14528,220,1115,1214,1452,924.00,2,2020-07-07 00:00:00
14529,222,1116,1215,1453,1375.00,6,2021-04-08 00:00:00
14530,227,1117,1221,1454,1733.00,6,2022-11-07 00:00:00
14531,228,1118,1234,1456,2383.00,7,2019-05-11 00:00:00
14532,229,1119,1237,1457,2202.00,5,2022-01-04 00:00:00
14533,230,1120,1239,1458,497.00,1,2023-05-21 00:00:00
14534,231,1121,1242,1459,1296.00,8,2022-09-04 00:00:00
14535,233,1122,1243,1460,454.00,3,2020-11-24 00:00:00
14536,234,1123,1246,1461,761.00,1,2022-08-16 00:00:00
14537,235,1124,1247,1462,2291.00,8,2022-11-12 00:00:00
14538,236,1125,1249,1463,888.00,8,2022-12-17 00:00:00
14539,242,1126,1250,1464,1917.00,3,2020-04-20 00:00:00
14540,245,1127,1254,1465,1491.00,6,2022-09-30 00:00:00
14541,247,1128,1257,1466,2133.00,9,2023-04-24 00:00:00
14542,248,1129,1260,1467,640.00,2,2023-06-30 00:00:00
14543,249,1130,1261,1468,1200.00,1,2019-02-21 00:00:00
14544,251,1131,1262,1469,1188.00,3,2020-07-25 00:00:00
14545,253,1132,1263,1470,2364.00,4,2021-09-14 00:00:00
14546,255,1133,1267,1471,1505.00,9,2020-06-22 00:00:00
14547,258,1134,1271,1472,1928.00,7,2020-08-20 00:00:00
14548,259,1135,1275,1473,480.00,1,2022-08-19 00:00:00
14549,261,1136,1281,1474,1340.00,5,2021-02-24 00:00:00
14550,263,1137,1282,1475,2461.00,6,2020-07-20 00:00:00
14551,265,1138,1289,1476,3156.00,9,2021-06-05 00:00:00
14552,266,1139,1295,1477,1821.00,3,2021-04-18 00:00:00
14553,267,1140,1297,1478,1872.00,4,2022-12-25 00:00:00
14554,270,1141,1299,1479,1722.00,7,2023-11-01 00:00:00
14555,271,1142,1300,1480,3252.00,8,2023-01-30 00:00:00
14556,273,1143,1301,1481,1580.00,4,2021-06-27 00:00:00
14557,274,1144,1302,1482,1410.00,2,2021-08-09 00:00:00
14558,275,1145,1303,1483,1048.00,1,2022-11-14 00:00:00
14559,276,1146,1306,1484,1389.00,4,2023-03-27 00:00:00
14560,278,1147,1308,1485,666.00,2,2022-06-23 00:00:00
14561,281,1148,1309,1486,1467.00,2,2022-02-03 00:00:00
14562,282,1149,1312,1487,846.00,2,2020-10-08 00:00:00
14563,283,1150,1313,1488,1592.00,6,2020-08-20 00:00:00
14564,284,1151,1316,1489,1171.00,5,2021-04-26 00:00:00
14565,285,1152,1323,1490,914.00,3,2020-08-02 00:00:00
14566,286,1153,1324,1491,543.00,2,2021-12-22 00:00:00
14567,287,1154,1332,1492,706.00,1,2021-07-19 00:00:00
14568,289,1155,1339,1493,1532.00,7,2022-06-25 00:00:00
14569,291,1156,1342,1494,3410.00,9,2020-08-28 00:00:00
14570,292,1157,1345,1495,771.00,4,2020-07-23 00:00:00
14571,293,1158,1356,1496,2022.00,7,2022-06-04 00:00:00
14572,295,1159,1358,1497,1900.00,8,2022-09-19 00:00:00
14573,296,1160,1359,1498,1879.00,9,2020-11-06 00:00:00
14574,297,1161,1361,1499,2118.00,9,2020-09-17 00:00:00
14575,298,1162,1363,1500,1128.00,3,2021-10-12 00:00:00
14576,299,1163,1366,1501,2943.00,8,2023-01-17 00:00:00
14577,300,1164,1369,1502,1414.00,3,2022-06-15 00:00:00
14578,301,1165,1373,1503,963.00,2,2023-06-13 00:00:00
14579,304,1166,1374,1504,633.00,6,2022-11-05 00:00:00
14580,310,1167,1376,1505,2066.00,3,2019-07-14 00:00:00
14581,313,1168,1381,1506,1425.00,7,2022-09-08 00:00:00
14582,314,1169,1384,1507,3958.00,9,2022-07-01 00:00:00
14583,315,1170,1389,1508,2167.00,6,2023-06-28 00:00:00
14584,316,1171,1397,1509,2726.00,7,2021-09-01 00:00:00
14585,321,1172,1402,1510,469.00,2,2022-08-20 00:00:00
14586,322,1173,1411,1511,696.00,9,2021-01-18 00:00:00
14587,323,1174,1412,1512,2267.00,8,2020-09-01 00:00:00
14588,324,1175,1415,1513,1724.00,9,2021-07-21 00:00:00
14589,325,1176,1416,1514,2810.00,6,2019-11-15 00:00:00
14590,326,1177,1417,1515,1857.00,3,2020-08-06 00:00:00
14591,327,1178,1422,1516,2110.00,5,2023-05-21 00:00:00
14592,328,1179,1423,1517,1138.00,7,2021-04-13 00:00:00
14593,331,1180,1424,1518,3373.00,7,2020-04-21 00:00:00
14594,334,1181,1429,1519,1621.00,6,2022-08-02 00:00:00
14595,336,1182,1431,1520,3345.00,9,2019-07-30 00:00:00
14596,337,1183,1433,1521,1375.00,4,2019-01-26 00:00:00
14597,340,1184,1440,1522,2315.00,8,2019-12-01 00:00:00
14598,342,1185,1444,1523,676.00,2,2019-02-02 00:00:00
14599,343,1186,1445,1524,420.00,2,2021-07-06 00:00:00
14600,344,1187,1447,1525,3648.00,8,2023-08-04 00:00:00
14601,353,1188,1451,1526,1332.00,3,2021-03-11 00:00:00
14602,354,1189,1452,1527,1867.00,5,2020-06-11 00:00:00
14603,356,1190,1458,1528,925.00,8,2019-11-27 00:00:00
14604,357,1191,1459,1531,878.00,6,2019-09-08 00:00:00
14605,358,1192,1460,1532,3406.00,9,2022-06-22 00:00:00
14606,359,1193,1471,1533,1166.00,6,2022-03-21 00:00:00
14607,361,1194,1481,1534,1336.00,8,2020-05-18 00:00:00
14608,362,1195,1486,1535,370.00,2,2019-06-13 00:00:00
14609,366,1196,1491,1536,1208.00,4,2023-03-04 00:00:00
14610,368,1197,1493,1537,1797.00,5,2021-11-10 00:00:00
14611,369,1198,1494,1538,493.00,5,2020-05-30 00:00:00
14612,375,1199,1501,1539,2074.00,7,2021-10-26 00:00:00
14613,376,1200,1503,1540,1965.00,9,2022-06-18 00:00:00
14614,378,1201,1505,1541,652.00,8,2019-07-13 00:00:00
14615,381,1202,1508,1542,2140.00,5,2019-03-08 00:00:00
14616,382,1203,1510,1543,1461.00,4,2020-12-31 00:00:00
14617,383,1204,1516,1544,3388.00,8,2020-03-19 00:00:00
14618,386,1205,1518,1545,1776.00,4,2020-05-27 00:00:00
14619,387,1206,1521,1546,1567.00,5,2019-04-19 00:00:00
14620,388,1207,1522,1547,1363.00,8,2019-08-01 00:00:00
14621,389,1208,1526,1548,1011.00,1,2023-03-06 00:00:00
14622,391,1209,1527,1549,2474.00,7,2021-03-30 00:00:00
14623,392,1210,1535,1550,1451.00,7,2023-05-17 00:00:00
14624,393,1211,1537,1551,1847.00,4,2019-07-08 00:00:00
14625,396,1212,1538,1552,1489.00,2,2022-12-26 00:00:00
14626,399,1213,1543,1553,1372.00,6,2019-09-07 00:00:00
14627,402,1214,1544,1554,2022.00,8,2022-05-22 00:00:00
14628,403,1215,1546,1555,1670.00,8,2021-02-25 00:00:00
14629,404,1216,1548,1556,1221.00,2,2023-04-06 00:00:00
14630,407,1217,1550,1557,1589.00,3,2022-07-11 00:00:00
14631,409,1218,1551,1558,1321.00,7,2019-10-04 00:00:00
14632,412,1219,1554,1559,2195.00,5,2019-04-18 00:00:00
14633,413,1220,1558,1560,1247.00,4,2021-02-15 00:00:00
14634,414,1221,1564,1561,2978.00,6,2021-10-13 00:00:00
14635,416,1222,1566,1562,1290.00,5,2020-09-16 00:00:00
14636,421,1223,1569,1563,2302.00,4,2020-03-10 00:00:00
14637,422,1224,1571,1564,1071.00,4,2019-09-02 00:00:00
14638,429,1225,1574,1565,1047.00,3,2020-03-10 00:00:00
14639,430,1226,1579,1566,1469.00,3,2020-09-24 00:00:00
14640,432,1227,1580,1567,1866.00,4,2019-03-08 00:00:00
14641,433,1228,1581,1568,1273.00,2,2019-08-11 00:00:00
14642,434,1229,1587,1569,866.00,1,2022-01-15 00:00:00
14643,439,1230,1590,1570,596.00,1,2023-02-27 00:00:00
14644,440,1231,1591,1571,1004.00,5,2019-06-24 00:00:00
14645,441,1232,1595,1572,1846.00,2,2019-12-11 00:00:00
14646,443,1233,1601,1573,2402.00,6,2021-06-24 00:00:00
14647,445,1234,1611,1574,2113.00,7,2019-03-30 00:00:00
14648,446,1235,1613,1575,1142.00,4,2023-08-02 00:00:00
14649,447,1236,1622,1576,1851.00,6,2022-01-01 00:00:00
14650,449,1237,1625,1577,1176.00,6,2021-04-09 00:00:00
14651,450,1238,1628,1578,3694.00,9,2020-08-30 00:00:00
14652,451,1239,1632,1579,1355.00,8,2020-08-05 00:00:00
14653,452,1240,1634,1580,1271.00,1,2021-08-06 00:00:00
14654,453,1241,1636,1581,2351.00,6,2022-07-22 00:00:00
14655,454,1242,1644,1582,1024.00,2,2021-03-06 00:00:00
14656,458,1243,1645,1583,2777.00,7,2019-10-20 00:00:00
14657,459,1244,1648,1584,1705.00,7,2019-05-26 00:00:00
14658,462,1245,1649,1585,3568.00,9,2022-08-06 00:00:00
14659,468,1246,1650,1586,2323.00,5,2019-05-15 00:00:00
14660,469,1247,1651,1587,1992.00,9,2022-09-06 00:00:00
14661,471,1248,1657,1588,1675.00,9,2021-03-11 00:00:00
14662,473,1249,1658,1589,2751.00,8,2021-08-28 00:00:00
14663,474,1250,1663,1590,653.00,3,2022-10-21 00:00:00
14664,475,1251,1664,1592,3629.00,7,2021-04-04 00:00:00
14665,476,1252,1665,1593,1997.00,9,2019-04-02 00:00:00
14666,480,1253,1667,1594,4053.00,9,2023-05-30 00:00:00
14667,482,1254,1670,1595,681.00,2,2021-04-30 00:00:00
14668,488,1255,1676,1596,2105.00,5,2022-05-22 00:00:00
14669,489,1256,1679,1597,732.00,8,2019-04-24 00:00:00
14670,493,1257,1683,1598,1979.00,5,2021-07-13 00:00:00
14671,494,1258,1684,1599,1605.00,7,2020-06-13 00:00:00
14672,497,1259,1685,1600,1060.00,2,2022-08-06 00:00:00
14673,498,1260,1688,1601,372.00,1,2022-04-03 00:00:00
14674,502,1261,1689,1602,1334.00,4,2019-03-04 00:00:00
14675,503,1262,1690,1603,845.00,4,2020-09-10 00:00:00
14676,505,1263,1691,1604,634.00,4,2022-06-05 00:00:00
14677,506,1264,1696,1606,2156.00,9,2022-03-26 00:00:00
14678,508,1265,1697,1607,1168.00,3,2019-04-05 00:00:00
14679,510,1266,1701,1608,2164.00,9,2021-02-18 00:00:00
14680,511,1267,1702,1609,1643.00,3,2021-03-04 00:00:00
14681,512,1268,1704,1610,2950.00,8,2022-05-23 00:00:00
14682,513,1269,1711,1611,1169.00,3,2020-08-31 00:00:00
14683,519,1270,1712,1612,916.00,6,2019-07-20 00:00:00
14684,522,1271,1713,1613,3438.00,9,2019-02-03 00:00:00
14685,523,1272,1714,1614,1106.00,5,2022-02-07 00:00:00
14686,524,1273,1716,1615,686.00,4,2019-12-16 00:00:00
14687,525,1274,1717,1616,2611.00,6,2022-10-30 00:00:00
14688,526,1275,1723,1617,837.00,1,2023-05-28 00:00:00
14689,527,1276,1725,1618,1167.00,9,2022-03-19 00:00:00
14690,528,1277,1726,1619,912.00,2,2020-01-22 00:00:00
14691,531,1278,1727,1620,3412.00,9,2019-09-19 00:00:00
14692,532,1279,1729,1621,1161.00,4,2021-07-22 00:00:00
14693,542,1280,1730,1622,2246.00,7,2019-12-30 00:00:00
14694,543,1281,1734,1623,698.00,2,2020-07-15 00:00:00
14695,544,1282,1742,1624,1621.00,4,2019-09-24 00:00:00
14696,545,1283,1745,1625,1528.00,3,2019-04-25 00:00:00
14697,546,1284,1750,1626,2252.00,9,2019-05-21 00:00:00
14698,547,1285,1752,1627,2630.00,9,2020-12-11 00:00:00
14699,549,1286,1753,1628,888.00,1,2020-03-09 00:00:00
14700,550,1287,1754,1629,1779.00,4,2022-02-14 00:00:00
14701,551,1288,1758,1630,1513.00,9,2023-06-27 00:00:00
14702,552,1289,1759,1631,2160.00,9,2022-03-23 00:00:00
14703,555,1290,1763,1632,1012.00,3,2022-11-06 00:00:00
14704,556,1291,1764,1633,1332.00,4,2019-06-25 00:00:00
14705,557,1292,1768,1634,3113.00,9,2020-10-04 00:00:00
14706,560,1293,1769,1636,2016.00,8,2019-07-15 00:00:00
14707,564,1294,1770,1637,3546.00,7,2021-02-18 00:00:00
14708,566,1295,1771,1638,1176.00,4,2019-08-02 00:00:00
14709,568,1296,1772,1639,1302.00,5,2022-05-25 00:00:00
14710,569,1297,1774,1641,1157.00,4,2023-02-04 00:00:00
14711,573,1298,1779,1642,3796.00,9,2020-04-16 00:00:00
14712,574,1299,1780,1643,1275.00,5,2019-02-18 00:00:00
14713,580,1300,1781,1644,1524.00,4,2020-10-06 00:00:00
14714,581,1301,1782,1645,1478.00,6,2021-01-02 00:00:00
14715,585,1302,1784,1646,1325.00,6,2019-11-23 00:00:00
14716,587,1303,1785,1647,2092.00,7,2019-11-13 00:00:00
14717,589,1304,1788,1648,2534.00,8,2019-08-17 00:00:00
14718,591,1305,1790,1649,2225.00,9,2021-10-15 00:00:00
14719,592,1306,1794,1650,1182.00,4,2019-02-07 00:00:00
14720,596,1307,1803,1651,1044.00,4,2022-11-10 00:00:00
14721,597,1308,1804,1652,3087.00,9,2019-10-02 00:00:00
14722,600,1309,1805,1653,1196.00,4,2023-07-17 00:00:00
14723,601,1310,1806,1654,1039.00,1,2023-05-25 00:00:00
14724,606,1311,1808,1655,1389.00,7,2019-10-28 00:00:00
14725,608,1312,1813,1656,1843.00,5,2021-10-30 00:00:00
14726,609,1313,1817,1657,1953.00,7,2022-03-15 00:00:00
14727,610,1314,1818,1658,2475.00,9,2019-10-30 00:00:00
14728,612,1315,1821,1659,2443.00,7,2020-08-21 00:00:00
14729,613,1316,1827,1660,1579.00,6,2020-11-17 00:00:00
14730,614,1317,1829,1661,3424.00,8,2022-01-09 00:00:00
14731,615,1318,1837,1662,2415.00,5,2020-03-22 00:00:00
14732,620,1319,1842,1663,1176.00,1,2019-02-22 00:00:00
14733,622,1320,1843,1664,1574.00,3,2021-06-19 00:00:00
14734,623,1321,1844,1665,1238.00,6,2020-11-02 00:00:00
14735,624,1322,1851,1666,1581.00,4,2021-12-16 00:00:00
14736,626,1323,1853,1667,833.00,3,2019-10-12 00:00:00
14737,628,1324,1855,1668,1115.00,1,2021-05-10 00:00:00
14738,629,1325,1856,1669,1308.00,2,2023-01-18 00:00:00
14739,630,1326,1859,1670,2082.00,9,2020-04-26 00:00:00
14740,633,1327,1861,1671,874.00,6,2019-03-18 00:00:00
14741,634,1328,1863,1672,2316.00,7,2022-04-19 00:00:00
14742,636,1329,1870,1673,352.00,8,2020-08-01 00:00:00
14743,638,1330,1873,1674,1341.00,4,2020-12-09 00:00:00
14744,639,1331,1876,1675,705.00,6,2023-02-22 00:00:00
14745,640,1332,1877,1676,2021.00,9,2022-06-14 00:00:00
14746,644,1333,1883,1677,1617.00,2,2021-01-13 00:00:00
14747,646,1334,1884,1678,1070.00,7,2021-07-30 00:00:00
14748,647,1335,1885,1679,569.00,4,2023-05-24 00:00:00
14749,648,1336,1889,1680,2074.00,4,2021-03-25 00:00:00
14750,650,1337,1891,1681,1609.00,6,2022-06-30 00:00:00
14751,652,1338,1892,1682,2027.00,4,2019-10-14 00:00:00
14752,654,1339,1896,1683,1695.00,9,2021-04-15 00:00:00
14753,655,1340,1897,1684,1816.00,6,2019-02-20 00:00:00
14754,656,1341,1899,1685,2798.00,6,2022-05-29 00:00:00
14755,660,1342,1902,1686,1245.00,1,2019-04-22 00:00:00
14756,665,1343,1906,1687,3239.00,8,2019-02-20 00:00:00
14757,666,1344,1908,1688,1760.00,4,2019-08-07 00:00:00
14758,669,1345,1910,1689,1911.00,8,2019-05-10 00:00:00
14759,670,1346,1918,1690,1299.00,3,2020-11-10 00:00:00
14760,672,1347,1921,1691,1351.00,3,2021-06-27 00:00:00
14761,674,1348,1924,1692,2491.00,9,2023-01-05 00:00:00
14762,677,1349,1925,1693,1484.00,4,2023-02-25 00:00:00
14763,678,1350,1930,1694,1117.00,7,2021-06-05 00:00:00
14764,680,1351,1933,1695,1259.00,4,2020-09-15 00:00:00
14765,683,1352,1935,1696,1501.00,2,2021-05-03 00:00:00
14766,684,1353,1937,1697,1866.00,7,2022-02-13 00:00:00
14767,685,1354,1948,1698,830.00,1,2023-01-25 00:00:00
14768,686,1355,1951,1699,1375.00,8,2021-12-31 00:00:00
14769,687,1356,1952,1700,1381.00,2,2021-03-29 00:00:00
14770,688,1357,1953,1701,1349.00,5,2019-08-06 00:00:00
14771,691,1358,1960,1702,2325.00,7,2022-04-14 00:00:00
14772,696,1359,1963,1703,1220.00,8,2021-08-10 00:00:00
14773,699,1360,1966,1704,2825.00,9,2022-08-19 00:00:00
14774,700,1361,1972,1705,1288.00,8,2022-04-23 00:00:00
14775,701,1362,1974,1706,1721.00,3,2020-11-06 00:00:00
14776,702,1363,1975,1707,1004.00,1,2022-05-15 00:00:00
14777,704,1364,1979,1708,1626.00,7,2019-07-02 00:00:00
14778,707,1365,1980,1709,862.00,4,2020-05-05 00:00:00
14779,708,1366,1982,1710,3049.00,7,2021-12-01 00:00:00
14780,709,1367,1987,1711,1217.00,8,2021-08-01 00:00:00
14781,710,1368,1988,1712,1280.00,2,2020-10-31 00:00:00
14782,711,1369,1989,1713,1311.00,5,2019-04-25 00:00:00
14783,713,1370,1990,1714,1969.00,6,2023-04-17 00:00:00
14784,715,1371,1992,1715,2228.00,7,2021-09-28 00:00:00
14785,716,1372,1994,1716,2390.00,6,2019-02-23 00:00:00
14786,719,1373,1995,1717,1035.00,7,2022-03-15 00:00:00
14787,721,1374,1996,1718,1117.00,1,2022-01-12 00:00:00
14788,723,1375,1997,1719,1584.00,3,2020-01-03 00:00:00
14789,724,1376,1821,1720,1150.00,3,2021-04-09 00:00:00
14790,725,1377,1827,1721,2475.00,9,2021-09-16 00:00:00
14791,726,1378,1829,1722,1991.00,3,2021-07-13 00:00:00
14792,727,1379,1837,1723,1527.00,4,2020-12-25 00:00:00
14793,728,1380,1842,1724,1221.00,5,2022-11-26 00:00:00
14794,731,1381,1843,1725,1858.00,3,2019-11-25 00:00:00
14795,732,1382,1844,1726,2146.00,6,2022-08-20 00:00:00
14796,734,1383,1851,1727,2717.00,6,2019-12-12 00:00:00
14797,737,1384,1853,1729,1186.00,2,2022-03-18 00:00:00
14798,739,1385,1855,1730,1518.00,8,2021-12-09 00:00:00
14799,740,1386,1856,1731,3229.00,9,2020-12-15 00:00:00
14800,744,1387,1859,1732,1310.00,4,2019-06-17 00:00:00
14801,748,1388,1861,1733,978.00,4,2020-02-03 00:00:00
14802,749,1389,1863,1734,1975.00,5,2019-02-27 00:00:00
14803,750,1390,1870,1735,130.00,3,2019-07-15 00:00:00
14804,751,1391,1873,1736,2239.00,7,2023-03-02 00:00:00
14805,752,1392,1876,1737,1352.00,8,2021-07-09 00:00:00
14806,754,1393,1877,1738,1634.00,8,2023-05-19 00:00:00
14807,755,1394,1883,1739,2407.00,7,2019-10-21 00:00:00
14808,756,1395,1884,1740,889.00,2,2020-06-20 00:00:00
14809,758,1396,1885,1741,1266.00,3,2020-10-26 00:00:00
14810,760,1397,1889,1742,1863.00,3,2022-05-24 00:00:00
14811,761,1398,1891,1743,1021.00,2,2022-08-27 00:00:00
14812,765,1399,1892,1744,1167.00,1,2019-10-27 00:00:00
14813,766,1400,1896,1745,1819.00,5,2023-01-19 00:00:00
14814,768,1401,1897,1746,1527.00,4,2021-09-02 00:00:00
14815,770,1402,1899,1747,3382.00,8,2023-04-14 00:00:00
14816,771,1403,1902,1748,670.00,1,2021-12-11 00:00:00
14817,772,1404,1906,1749,1891.00,3,2021-01-12 00:00:00
14818,775,1405,1908,1750,3033.00,8,2020-07-13 00:00:00
14819,777,1406,1910,1751,793.00,3,2022-03-15 00:00:00
14820,783,1407,1918,1752,2855.00,7,2022-11-20 00:00:00
14821,784,1408,1921,1753,1568.00,9,2022-09-09 00:00:00
14822,785,1409,1924,1754,1151.00,3,2023-03-21 00:00:00
14823,787,1410,1925,1755,2996.00,9,2021-01-15 00:00:00
14824,789,1411,1930,1756,1467.00,5,2019-07-26 00:00:00
14825,791,1412,1933,1757,811.00,1,2019-01-22 00:00:00
14826,792,1413,1935,1758,2392.00,8,2022-05-11 00:00:00
14827,794,1414,1937,1759,956.00,1,2021-11-13 00:00:00
14828,795,1415,1948,1760,1145.00,3,2019-06-28 00:00:00
14829,797,1416,1951,1761,1383.00,9,2019-05-02 00:00:00
14830,798,1417,1952,1762,2963.00,7,2019-11-10 00:00:00
14831,803,1418,1953,1763,1126.00,9,2022-08-18 00:00:00
14832,812,1419,1960,1764,546.00,1,2021-06-01 00:00:00
14833,813,1420,1963,1765,1546.00,7,2023-02-22 00:00:00
14834,814,1421,1966,1766,1977.00,3,2019-01-19 00:00:00
14835,817,1422,1972,1767,1014.00,7,2021-11-01 00:00:00
14836,820,1423,1974,1768,1835.00,4,2021-02-25 00:00:00
14837,821,1424,1975,1769,1012.00,3,2019-10-06 00:00:00
14838,823,1425,1979,1770,1006.00,4,2022-10-01 00:00:00
14839,824,1426,1980,1771,1115.00,1,2019-06-28 00:00:00
14840,826,1427,1982,1772,2497.00,5,2020-12-07 00:00:00
14841,827,1428,1987,1773,885.00,4,2022-06-16 00:00:00
14842,828,1429,1988,1774,1006.00,2,2019-07-25 00:00:00
14843,830,1430,1989,1776,1125.00,2,2021-05-07 00:00:00
14844,831,1431,1990,1778,803.00,2,2022-10-10 00:00:00
14845,836,1432,1992,1779,1774.00,6,2022-11-09 00:00:00
14846,839,1433,1994,1780,2015.00,5,2020-03-17 00:00:00
14847,842,1434,1995,1781,997.00,5,2020-04-08 00:00:00
14848,966,1435,1996,1782,1635.00,8,2019-02-12 00:00:00
14849,968,1436,1997,1783,2760.00,8,2020-10-20 00:00:00
14850,970,1437,1242,1784,1677.00,7,2022-02-23 00:00:00
14851,972,1438,1243,1785,1254.00,3,2022-08-22 00:00:00
14852,974,1439,1246,1786,690.00,1,2020-02-02 00:00:00
14853,975,1440,1247,1787,1352.00,3,2021-03-14 00:00:00
14854,976,1441,1249,1788,238.00,9,2020-09-14 00:00:00
14855,983,1442,1250,1789,1148.00,1,2020-11-24 00:00:00
14856,985,1443,1254,1790,2637.00,9,2019-03-04 00:00:00
14857,987,1444,1257,1791,2291.00,9,2020-09-17 00:00:00
14858,988,1445,1260,1792,2608.00,7,2021-07-03 00:00:00
14859,990,1446,1261,1793,1918.00,7,2022-10-27 00:00:00
14860,991,1447,1262,1795,2079.00,6,2022-04-22 00:00:00
14861,995,1448,1263,1796,2387.00,6,2021-07-29 00:00:00
14862,997,1449,1267,1797,1914.00,9,2019-12-10 00:00:00
14863,998,1450,1271,1799,693.00,2,2022-03-29 00:00:00
14864,999,1451,1275,1801,1032.00,2,2020-12-20 00:00:00
14865,1000,1452,1281,1802,794.00,1,2020-03-24 00:00:00
14866,1001,1453,1282,1803,1343.00,1,2021-10-04 00:00:00
14867,1002,1454,1289,1804,3139.00,8,2022-10-20 00:00:00
14868,1007,1455,1295,1805,2682.00,6,2019-07-05 00:00:00
14869,1008,1456,1297,1806,2519.00,6,2022-11-02 00:00:00
14870,1011,1457,1299,1807,1515.00,2,2021-03-16 00:00:00
14871,1015,1458,1300,1808,2902.00,7,2019-06-18 00:00:00
14872,1016,1459,1301,1809,2091.00,8,2021-03-06 00:00:00
14873,702,1460,1975,1810,1945.00,7,2020-02-19 00:00:00
14874,704,1461,1979,1811,1997.00,9,2021-12-09 00:00:00
14875,707,1462,1980,1813,619.00,1,2022-03-28 00:00:00
14876,708,1463,1982,1814,1644.00,2,2021-07-19 00:00:00
14877,709,1464,1987,1815,1278.00,9,2020-03-19 00:00:00
14878,710,1465,1988,1816,3135.00,9,2022-03-18 00:00:00
14879,711,1466,1989,1817,871.00,2,2019-05-09 00:00:00
14880,713,1467,1990,1818,2359.00,7,2021-12-10 00:00:00
14881,715,1468,1992,1819,1470.00,4,2022-09-07 00:00:00
14882,716,1469,1994,1820,1666.00,3,2021-11-06 00:00:00
14883,719,1470,1995,1821,756.00,4,2019-04-22 00:00:00
14884,721,1471,1996,1822,1826.00,9,2020-01-21 00:00:00
14885,723,1472,1997,1823,1010.00,1,2019-01-24 00:00:00
14886,724,1473,1821,1824,2120.00,6,2023-03-24 00:00:00
14887,725,1474,1827,1826,2453.00,9,2020-09-28 00:00:00
14888,726,1475,1829,1827,1252.00,1,2020-05-28 00:00:00
14889,727,1476,1837,1828,1649.00,4,2020-02-01 00:00:00
14890,728,1477,1842,1830,1303.00,5,2020-04-20 00:00:00
14891,731,1478,1843,1831,2302.00,5,2023-01-29 00:00:00
14892,732,1479,1844,1832,1744.00,4,2021-03-01 00:00:00
14893,734,1480,1851,1833,3114.00,8,2019-11-30 00:00:00
14894,737,1481,1853,1834,1423.00,3,2022-12-01 00:00:00
14895,739,1482,1855,1835,1042.00,3,2022-09-04 00:00:00
14896,740,1483,1856,1836,1064.00,1,2021-10-18 00:00:00
14897,744,1484,1859,1837,1763.00,7,2021-10-07 00:00:00
14898,748,1485,1861,1838,1118.00,5,2022-03-08 00:00:00
14899,749,1486,1863,1839,1597.00,4,2019-01-09 00:00:00
14900,750,1487,1870,1840,166.00,2,2019-03-22 00:00:00
14901,751,1488,1873,1841,1827.00,5,2020-12-26 00:00:00
14902,752,1489,1876,1842,771.00,3,2021-10-22 00:00:00
14903,754,1490,1877,1843,1492.00,7,2022-10-03 00:00:00
14904,755,1491,1883,1844,2359.00,6,2022-01-22 00:00:00
14905,756,1492,1884,1845,918.00,5,2020-05-08 00:00:00
14906,758,1493,1885,1846,1343.00,6,2022-05-16 00:00:00
14907,760,1494,1889,1847,2788.00,6,2020-08-20 00:00:00
14908,761,1495,1891,1848,2179.00,7,2022-01-12 00:00:00
14909,765,1496,1892,1849,3749.00,8,2019-05-26 00:00:00
14910,766,1497,1896,1850,2251.00,8,2022-11-13 00:00:00
14911,768,1498,1897,1851,1866.00,6,2021-07-14 00:00:00
14912,770,1499,1899,1852,3317.00,8,2023-05-20 00:00:00
14913,771,1500,1902,1853,2201.00,5,2022-02-12 00:00:00
14914,772,1501,1906,1854,2630.00,5,2020-11-16 00:00:00
14915,775,1502,1908,1856,1643.00,3,2020-12-29 00:00:00
14916,777,1503,1910,1857,1129.00,6,2022-07-31 00:00:00
14917,783,1504,1918,1859,3643.00,9,2019-06-09 00:00:00
14918,784,1505,1921,1860,1334.00,7,2022-06-06 00:00:00
14919,785,1506,1924,1861,1394.00,4,2021-02-16 00:00:00
14920,787,1507,1925,1862,1222.00,3,2019-12-23 00:00:00
14921,789,1508,1930,1863,1577.00,7,2019-07-27 00:00:00
14922,791,1509,1933,1864,1575.00,6,2021-03-27 00:00:00
